#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
585	ENST00000632280.1_2	chr19	+	68402	69178	68402	68402	1	68402,	69178,	0	ENSG00000282542	none	none	-1,
121	ENST00000598205.5_5	chr19	+	50691442	50813047	50713622	50813047	42	50691442,50713619,50720871,50726339,50726503,50727410,50728841,50730159,50733781,50735186,50747498,50750260,50752243,50752906,50753771,50755895,50760555,50762400,50763902,50764731,50766568,50770133,50771417,50774665,50775105,50775816,50779247,50780013,50781339,50783293,50783487,50784850,50789738,50792692,50794143,50795517,50796489,50796820,50804917,50810305,50812261,50812896,	50691564,50714027,50721028,50726367,50726606,50727434,50728934,50730223,50733880,50735327,50747594,50750379,50752396,50753080,50753945,50756010,50760743,50762522,50763972,50764892,50766677,50770265,50771624,50774803,50775229,50775988,50779460,50780158,50781546,50783398,50783640,50785099,50789951,50792905,50794305,50795646,50796578,50796944,50805126,50810414,50812434,50813047,	0	MYH14	cmpl	cmpl	-1,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,
121	ENST00000425460.6_6	chr19	+	50706878	50813797	50713622	50813047	42	50706878,50713619,50720871,50726339,50726503,50727410,50728841,50730159,50733781,50735186,50747498,50750260,50752243,50752906,50753771,50755895,50760555,50762400,50763902,50764731,50766568,50770133,50771417,50774665,50775105,50775816,50779247,50780013,50781339,50783293,50783487,50784850,50789738,50792692,50794143,50795517,50796489,50796820,50804917,50810305,50812261,50812896,	50706928,50714027,50721028,50726367,50726606,50727434,50728934,50730223,50733880,50735327,50747594,50750379,50752396,50753080,50753945,50756010,50760743,50762522,50763972,50764892,50766677,50770265,50771624,50774803,50775229,50775988,50779460,50780158,50781546,50783398,50783640,50785099,50789951,50792905,50794305,50795646,50796578,50796944,50805126,50810414,50812434,50813797,	0	MYH14	cmpl	cmpl	-1,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,
121	ENST00000642316.2_3	chr19	+	50706878	50813797	50713622	50813047	43	50706878,50713619,50720871,50726339,50726503,50727410,50728841,50730159,50733781,50735186,50747498,50750260,50752243,50752906,50753771,50755895,50758476,50760555,50762400,50763902,50764731,50766568,50770133,50771417,50774665,50775105,50775816,50779247,50780013,50781339,50783293,50783487,50784850,50789738,50792692,50794143,50795517,50796489,50796820,50804917,50810305,50812261,50812896,	50706928,50714027,50721028,50726367,50726606,50727434,50728934,50730223,50733880,50735327,50747594,50750379,50752396,50753080,50753945,50756010,50758575,50760743,50762522,50763972,50764892,50766677,50770265,50771624,50774803,50775229,50775988,50779460,50780158,50781546,50783398,50783640,50785099,50789951,50792905,50794305,50795646,50796578,50796944,50805126,50810414,50812434,50813797,	0	MYH14	cmpl	cmpl	-1,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,1,1,0,2,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,
121	ENST00000376970.6_4	chr19	+	50706884	50813799	50713622	50813047	41	50706884,50713619,50720871,50726339,50726503,50728841,50730159,50733781,50735186,50747498,50750260,50752243,50752906,50753771,50755895,50760555,50762400,50763902,50764731,50766568,50770133,50771417,50774665,50775105,50775816,50779247,50780013,50781339,50783293,50783487,50784850,50789738,50792692,50794143,50795517,50796489,50796820,50804917,50810305,50812261,50812896,	50706928,50714027,50721028,50726367,50726606,50728934,50730223,50733880,50735327,50747594,50750379,50752396,50753080,50753945,50756010,50760743,50762522,50763972,50764892,50766677,50770265,50771624,50774803,50775229,50775988,50779460,50780158,50781546,50783398,50783640,50785099,50789951,50792905,50794305,50795646,50796578,50796944,50805126,50810414,50812434,50813799,	0	MYH14	cmpl	cmpl	-1,0,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0,2,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,
121	ENST00000596571.5_4	chr19	+	50713622	50813047	50713622	50813047	40	50713622,50720871,50726339,50726503,50728841,50730159,50733781,50735186,50747498,50750260,50752243,50752906,50753771,50755895,50760555,50762400,50763902,50764731,50766568,50770133,50771417,50774665,50775105,50775816,50779247,50780013,50781339,50783293,50783487,50784850,50789738,50792692,50794143,50795517,50796489,50796820,50804917,50810305,50812261,50812896,	50714027,50721028,50726367,50726606,50728934,50730223,50733880,50735327,50747594,50750379,50752396,50753080,50753945,50756010,50760743,50762522,50763972,50764892,50766677,50770265,50771624,50774803,50775229,50775988,50779460,50780158,50781546,50783398,50783640,50785099,50789951,50792905,50794305,50795646,50796578,50796944,50805126,50810414,50812434,50813047,	0	MYH14	cmpl	cmpl	0,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0,2,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,
972	ENST00000595563.1_4	chr19	-	50813278	50813796	50813278	50813278	2	50813278,50813490,	50813429,50813796,	0	ENSG00000267815	none	none	-1,-1,
972	ENST00000376959.6_4	chr19	-	50815193	50832503	50819331	50832339	5	50815193,50819289,50823849,50826231,50831469,	50818247,50819348,50824041,50827339,50832503,	0	KCNC3	cmpl	cmpl	-1,1,1,0,0,
972	ENST00000477616.2_10	chr19	-	50815193	50832634	50823502	50832339	5	50815193,50823479,50823849,50826231,50831469,	50819348,50823606,50824041,50827339,50832634,	0	KCNC3	cmpl	cmpl	-1,1,1,0,0,
972	ENST00000474951.1_4	chr19	-	50815198	50836772	50819331	50823967	4	50815198,50819289,50823849,50836725,	50818247,50819348,50824041,50836772,	0	KCNC3	cmpl	cmpl	-1,1,0,-1,
972	ENST00000670667.1_6	chr19	-	50816895	50832505	50818110	50832339	4	50816895,50823849,50826231,50831469,	50818247,50824041,50827339,50832505,	0	KCNC3	cmpl	cmpl	1,1,0,0,
972	ENST00000527780.7_7	chr19	-	50837052	50848063	50837052	50837052	9	50837052,50837563,50838085,50838315,50839762,50840273,50840581,50840790,50847929,	50837358,50837662,50838230,50838438,50839962,50840392,50840705,50840932,50848063,	0	ENSG00000291230	none	none	-1,-1,-1,-1,-1,-1,-1,-1,-1,
973	ENST00000253719.7_6	chr19	-	50861733	50868896	50861809	50868878	9	50861733,50862267,50862759,50862996,50864197,50864919,50865225,50865428,50868795,	50862037,50862366,50862904,50863119,50864397,50865038,50865349,50865570,50868896,	0	NAPSA	cmpl	cmpl	0,0,2,2,0,1,0,2,0,
973	ENST00000598915.6_6	chr19	-	50861733	50868896	50861809	50868878	9	50861733,50862267,50862759,50862996,50864197,50864919,50865225,50865428,50868795,	50862037,50862366,50862904,50863119,50864397,50865011,50865349,50865570,50868896,	0	NAPSA	cmpl	cmpl	0,0,2,2,0,1,0,2,0,
973	ENST00000652203.1_2	chr19	+	50861862	50886644	50880862	50885859	11	50861862,50876127,50879975,50880843,50880989,50881405,50881778,50882258,50883036,50885222,50885712,	50863044,50876242,50880083,50880905,50881127,50881696,50882053,50882438,50883136,50885431,50886644,	0	NR1H2	cmpl	cmpl	-1,-1,-1,0,1,1,1,0,0,1,0,
973	ENST00000597049.1_4	chr19	-	50869136	50872588	50869136	50869136	2	50869136,50872422,	50869274,50872588,	0	ENSG00000269392	none	none	-1,-1,
973	ENST00000253727.10_5	chr19	+	50879713	50886645	50880862	50885859	10	50879713,50879975,50880843,50880989,50881405,50881778,50882258,50883036,50885222,50885712,	50879833,50880083,50880905,50881127,50881696,50882053,50882438,50883136,50885431,50886645,	0	NR1H2	cmpl	cmpl	-1,-1,0,1,1,1,0,0,1,0,
973	ENST00000598168.5_3	chr19	+	50879714	50886235	50880862	50885859	10	50879714,50879975,50880843,50880989,50881405,50881778,50882348,50883036,50885222,50885712,	50879833,50880083,50880905,50881127,50881696,50882053,50882438,50883136,50885431,50886235,	0	NR1H2	cmpl	cmpl	-1,-1,0,1,1,1,0,0,1,0,
973	ENST00000411902.6_1	chr19	+	50879715	50885988	50880862	50885859	9	50879715,50879975,50880843,50880989,50881778,50882258,50883036,50885222,50885712,	50879833,50880083,50880905,50881127,50882053,50882438,50883136,50885431,50885988,	0	NR1H2	cmpl	cmpl	-1,-1,0,1,1,0,0,1,0,
973	ENST00000599105.5_5	chr19	+	50879729	50886207	50880862	50885859	10	50879729,50879975,50880843,50880989,50881405,50881778,50882390,50883036,50885222,50885712,	50879833,50880083,50880905,50881127,50881696,50882053,50882438,50883136,50885431,50886207,	0	NR1H2	cmpl	cmpl	-1,-1,0,1,1,1,0,0,1,0,
973	ENST00000593926.5_3	chr19	+	50880501	50886201	50880862	50885859	9	50880501,50880843,50880989,50881405,50881778,50882258,50883036,50885222,50885712,	50880585,50880905,50881127,50881696,50882053,50882438,50883136,50885431,50886201,	0	NR1H2	cmpl	cmpl	-1,0,1,1,1,0,0,1,0,
973	ENST00000599857.7_3	chr19	+	50887579	50921275	50902108	50921204	27	50887579,50902104,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50912041,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50887647,50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912923,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921275,	0	POLD1	cmpl	cmpl	-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000613923.6_4	chr19	+	50887590	50921232	50902108	50921204	27	50887590,50902104,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50912041,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50887647,50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912851,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921232,	0	POLD1	cmpl	cmpl	-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000601098.6_2	chr19	+	50887598	50921228	50902108	50921204	28	50887598,50898281,50902107,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50912041,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50887647,50898407,50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912923,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921228,	0	POLD1	cmpl	cmpl	-1,-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000440232.7_4	chr19	+	50887603	50921271	50902108	50921204	27	50887603,50902107,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50912041,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50887647,50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912923,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921271,	0	POLD1	cmpl	cmpl	-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000595904.6_8	chr19	+	50887603	50921271	50902108	50921204	27	50887603,50902107,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50911963,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50887647,50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912923,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921271,	0	POLD1	cmpl	cmpl	-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000593887.2_3	chr19	+	50887629	50921204	50902108	50921204	30	50887629,50890916,50897231,50898281,50902107,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50912041,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50887647,50891061,50897320,50898407,50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912923,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921204,	0	POLD1	cmpl	cmpl	-1,-1,-1,-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000687454.1_1	chr19	+	50890998	50921254	50902108	50921204	27	50890998,50902107,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50912041,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50891061,50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912923,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921254,	0	POLD1	cmpl	cmpl	-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000577945.1	chr19	+	50900509	50900775	50900509	50900509	1	50900509,	50900775,	0	RN7SL324P	none	none	-1,
973	ENST00000644560.2_2	chr19	+	50902108	50921244	50902108	50921204	26	50902108,50902627,50905034,50905255,50905461,50905710,50905868,50906309,50906749,50909438,50909663,50910239,50910583,50911963,50912378,50912775,50916682,50916998,50918071,50918694,50918980,50919652,50919866,50920301,50920428,50921098,	50902310,50902741,50905181,50905381,50905630,50905792,50905998,50906476,50906854,50909579,50909774,50910431,50910672,50912158,50912492,50912851,50916778,50917136,50918247,50918847,50919083,50919785,50919980,50920354,50920526,50921244,	0	POLD1	cmpl	cmpl	0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,
973	ENST00000599632.1_2	chr19	+	50919055	50931666	50919055	50931593	10	50919055,50919652,50919866,50920301,50920428,50923202,50925729,50926079,50926861,50931294,	50919083,50919785,50919980,50920354,50920526,50923230,50925802,50926294,50927012,50931666,	0	ENSG00000142539	cmpl	cmpl	2,0,1,1,0,2,0,1,0,1,
973	ENST00000439922.6_3	chr19	+	50922194	50934305	50925736	50931593	5	50922194,50923202,50925729,50926861,50931294,	50922242,50923230,50925802,50927012,50934305,	0	SPIB	cmpl	cmpl	-1,-1,0,0,1,
973	ENST00000595883.6_5	chr19	+	50922194	50934571	50922219	50931593	6	50922194,50923202,50925729,50926079,50926861,50931294,	50922242,50923230,50925802,50926294,50927012,50934571,	0	SPIB	cmpl	cmpl	0,2,0,1,0,1,
973	ENST00000597855.5_1	chr19	+	50922197	50931381	50922219	50926971	6	50922197,50923202,50925729,50926079,50926896,50931294,	50922242,50923230,50925802,50926294,50927012,50931381,	0	SPIB	cmpl	cmpl	0,2,0,1,0,-1,
973	ENST00000596074.5_1	chr19	+	50922197	50931844	50922219	50926971	5	50922197,50923202,50925729,50926861,50931294,	50922242,50923230,50925802,50927012,50931844,	0	SPIB	cmpl	cmpl	0,2,0,1,-1,
973	ENST00000270632.7_1	chr19	+	50922214	50932246	50922219	50931342	6	50922214,50923202,50925729,50926079,50926861,50931294,	50922242,50923230,50925802,50926294,50927008,50932246,	0	SPIB	cmpl	cmpl	0,2,0,1,0,0,
973	ENST00000357701.6_3	chr19	+	50936148	50969578	50936210	50969462	28	50936148,50938417,50939032,50939268,50939873,50940729,50940915,50944136,50945437,50946750,50946967,50949136,50951481,50954085,50954536,50955120,50957276,50957521,50958364,50958766,50961843,50962174,50962367,50963296,50964798,50965156,50967602,50969451,	50936229,50938507,50939119,50939417,50939991,50940778,50940975,50944333,50945570,50946875,50947073,50949309,50951647,50954192,50954566,50955260,50957436,50957626,50958553,50958901,50962011,50962263,50962563,50963436,50964958,50965293,50967789,50969578,	0	MYBPC2	cmpl	cmpl	0,1,1,1,0,1,2,2,1,2,1,2,1,2,1,1,0,1,1,1,1,1,0,1,0,1,0,1,
973	ENST00000595790.5_8	chr19	-	50970044	50980003	50970881	50979645	5	50970044,50970878,50978581,50979089,50979386,	50970212,50971086,50978712,50979190,50980003,	0	GARIN5A	cmpl	cmpl	-1,2,0,1,0,
973	ENST00000600100.6_10	chr19	-	50970044	50980105	50970881	50979645	5	50970044,50970878,50978581,50979089,50979386,	50970212,50971086,50978760,50979190,50980105,	0	GARIN5A	cmpl	cmpl	-1,2,0,1,0,
973	ENST00000376918.7_8	chr19	+	50979755	50986608	50979801	50985204	8	50979755,50981185,50982213,50983367,50983837,50984140,50985117,50985405,	50979915,50981258,50982323,50983472,50984019,50984234,50985204,50986608,	0	EMC10	cmpl	cmpl	0,0,1,0,0,2,0,-1,
121	ENST00000334976.11_8	chr19	+	50979763	50994128	50979801	50985516	7	50979763,50981185,50982213,50983367,50983837,50984140,50985405,	50979915,50981258,50982323,50983472,50984019,50984234,50994128,	0	EMC10	cmpl	cmpl	0,0,1,0,0,2,0,
973	ENST00000598585.1_1	chr19	+	50979777	50986455	50979801	50985985	8	50979777,50981185,50982213,50983367,50983837,50984140,50985405,50985654,	50979915,50981258,50982323,50983472,50984019,50984234,50985512,50986455,	0	EMC10	cmpl	cmpl	0,0,1,0,0,2,0,2,
973	ENST00000598194.1_4	chr19	-	50983375	50986608	50983375	50983375	2	50983375,50986325,	50983467,50986608,	0	ENSG00000268854	none	none	-1,-1,
974	ENST00000595005.1_4	chr19	-	50990066	50990895	50990066	50990066	2	50990066,50990648,	50990445,50990895,	0	ENSG00000268518	none	none	-1,-1,
974	ENST00000702023.1_1	chr19	-	50994129	51003583	50994129	50994129	2	50994129,51003532,	50994357,51003583,	0	ENSG00000289950	none	none	-1,-1,
974	ENST00000601423.5_6	chr19	-	51009254	51014419	51009429	51013688	5	51009254,51009634,51010830,51013542,51014373,	51009529,51009829,51010956,51013702,51014419,	0	JOSD2	cmpl	cmpl	2,2,2,0,-1,
974	ENST00000598418.6_7	chr19	-	51009254	51014448	51009429	51013688	5	51009254,51009634,51010830,51013542,51014373,	51009529,51009829,51010956,51013705,51014448,	0	JOSD2	cmpl	cmpl	2,2,2,0,-1,
974	ENST00000595669.5_5	chr19	-	51009258	51014477	51009429	51013688	4	51009258,51009634,51013542,51014373,	51009529,51009829,51013705,51014477,	0	JOSD2	cmpl	cmpl	2,2,0,-1,
974	ENST00000376916.7_4	chr19	-	51014856	51017947	51014986	51017766	5	51014856,51015392,51015616,51016183,51017734,	51015030,51015547,51015837,51016268,51017947,	0	ASPDH	cmpl	cmpl	1,2,0,2,0,
974	ENST00000389208.9_6	chr19	-	51014859	51017170	51014986	51017080	7	51014859,51015392,51015616,51015917,51016183,51016528,51017028,	51015030,51015547,51015837,51016067,51016268,51016673,51017170,	0	ASPDH	cmpl	cmpl	1,2,0,0,2,1,0,
974	ENST00000599957.5_5	chr19	-	51020148	51054299	51020827	51052095	3	51020148,51051798,51054136,	51022672,51052130,51054299,	0	LRRC4B	cmpl	cmpl	0,0,-1,
974	ENST00000389201.7_5	chr19	-	51020148	51071302	51020827	51052095	3	51020148,51051798,51071200,	51022672,51052130,51071302,	0	LRRC4B	cmpl	cmpl	0,0,-1,
974	ENST00000652263.1_6	chr19	-	51020148	51071692	51020827	51052095	3	51020148,51051798,51071200,	51022672,51052130,51071692,	0	LRRC4B	cmpl	cmpl	0,0,-1,
974	ENST00000596350.1_4	chr19	-	51058626	51061226	51058626	51058626	2	51058626,51060889,	51059102,51061226,	0	ENSG00000268231	none	none	-1,-1,
975	ENST00000338916.8_4	chr19	-	51125233	51141302	51125946	51140668	9	51125233,51125943,51128418,51128649,51129153,51132550,51133040,51135542,51140520,	51125738,51126012,51128551,51128821,51129274,51132769,51133428,51136068,51141302,	0	SYT3	cmpl	cmpl	-1,0,2,1,0,0,2,1,0,
975	ENST00000593901.5_4	chr19	-	51125233	51143084	51125946	51140668	11	51125233,51125943,51128418,51128649,51129153,51132550,51133040,51135542,51140520,51142281,51143046,	51125738,51126012,51128551,51128821,51129274,51132769,51133428,51136068,51141047,51142419,51143084,	0	SYT3	cmpl	cmpl	-1,0,2,1,0,0,2,1,0,-1,-1,
975	ENST00000600079.6_6	chr19	-	51125233	51143138	51125946	51140668	11	51125233,51125943,51128418,51128649,51129153,51132550,51133040,51135542,51140520,51142281,51143046,	51125738,51126012,51128551,51128821,51129274,51132769,51133428,51136068,51140683,51142419,51143138,	0	SYT3	cmpl	cmpl	-1,0,2,1,0,0,2,1,0,-1,-1,
975	ENST00000425202.6_4	chr19	+	51152701	51162563	51152701	51162399	5	51152701,51159306,51159482,51161245,51162203,	51152768,51159379,51159603,51161385,51162563,	0	C19orf81	cmpl	cmpl	0,1,2,0,2,
975	ENST00000293441.6_7	chr19	-	51162511	51223059	51165221	51220176	24	51162511,51169448,51175274,51189493,51190000,51190838,51191179,51192100,51192453,51200352,51200845,51201099,51205723,51206756,51207376,51207693,51214627,51215203,51217054,51217438,51218915,51219531,51219921,51222662,	51165939,51172542,51175371,51189612,51190069,51190919,51191315,51192225,51192536,51200379,51200921,51201213,51205917,51207087,51207443,51207771,51214744,51215371,51217206,51217547,51218987,51219735,51220219,51223059,	0	SHANK1	cmpl	cmpl	2,1,0,1,1,1,0,1,2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,-1,
975	ENST00000391814.5_7	chr19	-	51165197	51222707	51165221	51220176	25	51165197,51169448,51175274,51189493,51190000,51190273,51190838,51191179,51192100,51192453,51200352,51200845,51201099,51205723,51206756,51207376,51207693,51214627,51215203,51217054,51217438,51218915,51219531,51219921,51222662,	51165939,51172542,51175371,51189612,51190069,51190297,51190919,51191315,51192225,51192536,51200379,51200921,51201213,51205917,51207087,51207443,51207771,51214744,51215371,51217206,51217547,51218987,51219735,51220219,51222707,	0	SHANK1	cmpl	cmpl	2,1,0,1,1,1,1,0,1,2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,-1,
